Date,Species,Order,Habitat,study_site,FixedTime2,DifCivTwi1,Body_size_cm,Weight_g,Feeding,FixedTime3,new_feed
2022-04-12,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-12 06:40:00,44.0,25,217,Insectivore,2022-04-12 06:40:00,Frugivore
2022-04-12,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-12 06:40:00,44.0,25,217,Insectivore,2022-04-12 06:40:00,Frugivore
2022-04-12,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-12 06:40:00,44.0,25,217,Insectivore,2022-04-12 06:40:00,Frugivore
2022-04-12,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-12 06:40:00,44.0,25,217,Insectivore,2022-04-12 06:40:00,Frugivore
2022-04-12,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-12 06:40:00,44.0,25,217,Insectivore,2022-04-12 06:40:00,Frugivore
2022-04-12,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-12 06:53:00,57.0,25,217,Insectivore,2022-04-12 06:53:00,Frugivore
2022-04-12,Mino dumontii,Passeriformes,Canopy,site_1,2022-04-12 06:53:00,57.0,25,217,Insectivore,2022-04-12 06:53:00,Frugivore
2022-04-12,Ptilorrhoa leucosticta,Passeriformes,Understory,site_1,2022-04-12 06:53:00,57.0,22,48,Insectivore,2022-04-12 06:53:00,Insectivore
2022-04-12,Ptilorrhoa leucosticta,Passeriformes,Understory,site_1,2022-04-12 06:53:00,57.0,22,48,Insectivore,2022-04-12 06:53:00,Insectivore
2022-04-12,Ptilorrhoa leucosticta,Passeriformes,Understory,site_1,2022-04-12 06:53:00,57.0,22,48,Insectivore,2022-04-12 06:53:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Chrysococcyx minutillus,Cuculiformes,Both,site_1,2022-04-12 07:06:00,70.0,15,17,Insectivore,2022-04-12 07:06:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Pachycephala simplex,Passeriformes,Both,site_1,2022-04-12 07:19:00,83.0,14,22,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-12,Rhipidura rufiventris,Passeriformes,Understory,site_1,2022-04-12 07:19:00,83.0,17,16,Insectivore,2022-04-12 07:19:00,Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Pitohui kirhocephalus,Passeriformes,Understory,site_1,2022-04-13 04:56:00,-60.0,24,78,Insectivore,2022-04-13 04:56:00,Frugivore/Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 06:14:00,18.0,12,13,Insectivore,2022-04-13 06:14:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 06:53:00,57.0,12,13,Insectivore,2022-04-13 06:53:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 06:53:00,57.0,12,13,Insectivore,2022-04-13 06:53:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 06:53:00,57.0,12,13,Insectivore,2022-04-13 06:53:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 06:53:00,57.0,12,13,Insectivore,2022-04-13 06:53:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 06:53:00,57.0,12,13,Insectivore,2022-04-13 06:53:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 06:53:00,57.0,12,13,Insectivore,2022-04-13 06:53:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 07:06:00,70.0,12,13,Insectivore,2022-04-13 07:06:00,Insectivore
2022-04-13,Toxorhamphus novaeguineae,Passeriformes,Both,site_1,2022-04-13 07:06:00,70.0,12,13,Insectivore,2022-04-13 07:06:00,Insectivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Mino dumontii,Passeriformes,Canopy,site_2,2022-04-14 05:35:00,-21.0,25,217,Insectivore,2022-04-14 05:35:00,Frugivore
2022-04-14,Ptilorrhoa leucosticta,Passeriformes,Understory,site_2,2022-04-14 05:48:00,-8.0,22,48,Insectivore,2022-04-14 05:48:00,Insectivore
2022-04-14,Rhipidura rufiventris,Passeriformes,Understory,site_2,2022-04-14 06:53:00,57.0,17,16,Insectivore,2022-04-14 06:53:00,Insectivore
2022-04-14,Pitohui kirhocephalus,Passeriformes,Understory,site_2,2022-04-14 07:19:00,83.0,24,78,Insectivore,2022-04-14 07:19:00,Frugivore/Insectivore
2022-04-14,Xanthotis flaviventer,Passeriformes,Canopy,site_2,2022-04-14 07:32:00,96.0,19,36,Insectivore,2022-04-14 07:32:00,Insectivore
2022-04-14,Xanthotis flaviventer,Passeriformes,Canopy,site_2,2022-04-14 07:32:00,96.0,19,36,Insectivore,2022-04-14 07:32:00,Insectivore
2022-04-14,Xanthotis flaviventer,Passeriformes,Canopy,site_2,2022-04-14 07:32:00,96.0,19,36,Insectivore,2022-04-14 07:32:00,Insectivore
2022-04-14,Xanthotis flaviventer,Passeriformes,Canopy,site_2,2022-04-14 07:32:00,96.0,19,36,Insectivore,2022-04-14 07:32:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:43:00,-73.0,38,64,Insectivore,2022-04-15 04:43:00,Insectivore
2022-04-15,Tanysiptera galatea,Coraciiformes,Understory,site_2,2022-04-15 04:56:00,-60.0,38,64,Insectivore,2022-04-15 04:56:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
2022-04-15,Melidora macrorrhina,Coraciiformes,Both,site_2,2022-04-15 05:09:00,-47.0,27,98,Insectivore,2022-04-15 05:09:00,Insectivore
